Box_conveyor;Part_conveyor;Grab;C_plus;Auto;Manual;Emergency_stop;Reset_button;Start;Stop;Part_at_place;Box_at_place;Detected;C_limit;Temps_occurrence
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826259546283
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826259580261
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826259674048
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826259706028
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826259962382
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826260122283
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826260186243
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826260256200
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826260325157
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826260358136
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826260391117
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826260456076
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826260490055
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826260555014
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826260603984
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826260701925
false;true;true;false;true;false;true;false;false;true;false;false;true;true;63826261133655
false;false;true;false;true;false;true;false;false;true;false;false;true;true;63826261150646
false;false;true;false;true;false;true;false;false;true;false;false;true;true;63826261165637
false;false;false;false;true;false;true;false;false;true;false;false;true;true;63826261182626
false;false;false;false;true;false;true;false;false;true;false;false;true;true;63826261197616
false;false;false;false;true;false;true;false;false;true;false;false;true;true;63826261311546
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826261375507
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826261407487
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826261487437
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826261520416
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826261584378
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826261626352
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826261654333
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826261718293
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826261783257
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826261927168
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826261943159
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826262056089
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826262200000
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826262231980
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826262263960
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826262295941
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826262327921
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826262395883
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826262440851
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826262472836
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826262496822
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826262530800
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826262706690
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826262945552
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826262961542
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826263187919
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826263250883
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826263313843
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826263457753
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826263554694
false;false;false;false;true;false;true;false;false;true;false;false;true;true;63826263588673
false;false;false;false;true;false;true;false;false;true;false;false;true;true;63826263621652
false;false;false;false;true;false;true;false;false;true;false;false;true;true;63826263926464
false;false;true;false;true;false;true;false;false;true;false;false;true;true;63826263945452
false;false;true;false;true;false;true;false;false;true;false;false;true;true;63826263960443
false;false;true;false;true;false;true;false;false;true;false;false;true;true;63826264071376
false;false;true;false;true;false;true;false;false;true;true;false;true;true;63826264168739
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826264201721
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826264234700
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826264298660
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826264442571
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826264473552
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826264575950
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826264608893
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826264738811
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826264786781
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826264945683
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826265026633
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826265058615
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826265091593
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826265123575
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826265157554
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826265194530
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826265259489
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826265468361
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826265627769
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826265693727
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826265774678
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826265844634
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826265876614
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826265908594
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826265973555
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826266004535
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826266069496
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826266098473
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826266114405
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826266149030
false;true;false;false;true;false;true;false;false;true;true;false;true;true;63826266166019
false;true;false;false;true;false;true;false;false;true;false;false;true;true;63826266183008
false;false;false;false;true;false;true;false;false;true;false;false;true;true;63826266183009
false;false;false;false;true;false;true;false;false;true;false;false;true;true;63826266183010
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826266183011
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826266183884
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826266183885
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826266183886
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826266183887
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826266197752
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826267102705
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826267104686
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826267168645
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826267195895
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826267195896
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826267195897
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826267195898
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826267195899
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826267195900
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826267195901
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826267195902
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826267195903
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826267195904
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826267195905
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826267195906
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826268107409
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826268156999
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826268196364
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826268196365
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826268196366
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826268196367
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826268196368
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826268196369
false;false;false;false;true;false;true;false;false;true;false;false;true;true;63826269098110
false;false;false;false;true;false;true;false;false;true;false;false;true;true;63826269106091
false;false;true;false;true;false;true;false;false;true;false;false;true;true;63826269109008
false;false;true;false;true;false;true;false;false;true;false;false;true;true;63826269126997
false;false;true;false;true;false;true;false;false;true;false;false;true;true;63826269136847
false;false;true;false;true;false;true;false;false;true;true;false;true;true;63826269136848
false;false;true;false;true;false;true;false;false;true;true;false;true;true;63826269150777
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826269166315
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826269166316
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826269166317
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826269166318
false;true;true;true;true;false;true;false;false;true;true;false;true;true;63826269166319
false;true;true;true;true;false;true;false;false;true;true;false;true;false;63826269166320
false;true;true;true;true;false;true;false;false;true;true;false;true;false;63826269186056
false;true;true;true;true;false;true;false;false;true;true;false;true;false;63826270099034
false;true;true;true;true;false;true;false;false;true;true;false;true;false;63826270100015
false;true;true;true;true;false;true;false;false;true;true;false;true;false;63826270101995
false;true;true;true;true;false;true;false;false;true;true;false;true;false;63826270193926
false;true;true;true;true;false;true;false;false;true;true;false;true;false;63826270193927
false;true;true;true;true;false;true;false;false;true;true;false;true;false;63826270193928
false;true;true;true;true;false;true;false;false;true;true;false;true;false;63826270193929
false;true;true;true;true;false;true;false;false;true;true;false;true;false;63826270193930
false;true;true;true;true;false;true;false;false;true;true;false;true;true;63826270193931
false;true;true;true;true;false;true;false;false;true;true;false;true;true;63826270196555
false;true;true;true;true;false;true;false;false;true;true;false;true;true;63826270196556
false;true;true;true;true;false;true;false;false;true;true;false;true;true;63826270196557
false;true;true;true;true;false;true;false;false;true;true;false;true;true;63826270196558
false;true;true;true;true;false;true;false;false;true;true;false;true;true;63826270196559
false;true;true;true;true;false;true;false;false;true;true;false;true;true;63826270196560
false;true;true;true;true;false;true;false;false;true;true;false;true;true;63826270196561
false;true;true;true;true;false;true;false;false;true;true;false;true;true;63826271101438
false;true;true;true;true;false;true;false;false;true;true;false;true;true;63826271111405
false;true;true;true;true;false;true;false;false;true;true;false;true;true;63826271166405
false;true;true;true;true;false;true;false;false;true;true;false;true;true;63826271176307
false;true;true;true;true;false;true;false;false;true;true;false;true;true;63826271176308
false;true;true;true;true;false;true;false;false;true;true;false;true;true;63826271176309
false;true;true;true;true;false;true;false;false;true;true;false;true;true;63826271177503
false;true;false;false;true;false;true;false;false;true;true;false;true;true;63826271192494
false;true;false;false;true;false;true;false;false;true;true;false;true;true;63826271192495
false;true;false;false;true;false;true;false;false;true;true;false;true;false;63826271192496
false;true;false;false;true;false;true;false;false;true;true;false;false;false;63826271192497
false;true;false;false;true;false;true;false;false;true;true;false;false;false;63826272099336
false;false;false;false;true;false;true;false;false;true;false;false;false;false;63826272106305
false;false;false;false;true;false;true;false;false;true;false;false;false;false;63826272130793
false;false;false;false;true;false;true;false;false;true;false;false;false;false;63826272193754
false;false;false;false;true;false;true;false;false;true;false;false;false;false;63826272193755
true;false;false;false;true;false;true;false;false;true;false;false;false;false;63826272193756
true;false;false;false;true;false;true;false;false;true;false;false;false;true;63826272193757
false;false;false;false;true;false;true;false;false;true;false;true;false;true;63826274134489
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826274134490
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826274138300
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826274182212
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826275104192
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826275107167
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826275107168
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826275187085
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826275187086
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826275187087
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826275187088
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826275190896
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826275190897
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826275190898
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826275190899
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826275190900
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826276228501
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826276308451
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826276374412
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826276502332
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826276601272
false;false;false;false;true;false;true;false;false;true;false;false;true;true;63826276644244
false;false;false;false;true;false;true;false;false;true;false;false;true;true;63826276676224
false;false;true;false;true;false;true;false;false;true;false;false;true;true;63826276980037
false;false;true;false;true;false;true;false;false;true;false;false;true;true;63826276996027
false;false;true;false;true;false;true;false;false;true;false;false;true;true;63826277122949
false;false;true;false;true;false;true;false;false;true;true;false;true;true;63826277219887
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826277235877
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826277285829
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826277351790
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826277497699
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826277511689
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826277656577
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826277704142
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826277736122
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826277833066
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826277866045
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826278011955
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826278078914
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826278110894
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826278142874
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826278175853
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826278207834
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826278239814
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826278304775
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826278528635
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826278691535
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826278755495
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826278818113
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826278882577
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826278930546
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826278964527
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826279027486
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826279063465
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826279128424
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826279160406
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826279289324
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826279738291
false;true;false;false;true;false;true;false;false;true;true;false;true;true;63826279756281
false;false;false;false;true;false;true;false;false;true;false;false;true;true;63826279777212
false;false;false;false;true;false;true;false;false;true;false;false;true;true;63826279877150
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826279941111
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826279975090
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826280006071
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826280039050
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826280072030
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826280106009
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826280186959
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826280219938
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826280282898
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826280346859
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826280490770
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826280514756
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826280626687
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826280756604
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826280819566
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826280904392
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826280968351
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826280999332
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826281031313
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826281063293
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826281101269
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826281133249
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826281277161
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826281503020
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826281519010
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826281742872
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826281806833
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826281887782
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826282017703
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826282113642
false;false;false;false;true;false;true;false;false;true;false;false;true;true;63826282145623
false;false;false;false;true;false;true;false;false;true;false;false;true;true;63826282193594
false;false;true;false;true;false;true;false;false;true;false;false;true;true;63826282497404
false;false;true;false;true;false;true;false;false;true;false;false;true;true;63826282516393
false;false;true;false;true;false;true;false;false;true;false;false;true;true;63826282627324
false;false;true;false;true;false;true;false;false;true;true;false;true;true;63826282738256
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826282753824
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826282802794
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826282899242
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826283043151
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826283058142
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826283171077
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826283203601
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826283348510
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826283379492
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826283544388
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826283610349
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826283643328
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826283691299
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826283756259
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826283790236
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826283822216
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826284063068
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826284238466
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826284302427
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826284368386
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826284432346
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826284464326
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826284495307
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826284529286
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826284610236
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826284673198
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826284705177
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826284817108
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826285247371
false;true;false;false;true;false;true;false;false;true;true;false;true;true;63826285263046
false;true;false;false;true;false;true;false;false;true;false;false;true;true;63826285279036
false;false;false;false;true;false;true;false;false;true;false;false;true;true;63826285294617
false;false;false;false;true;false;true;false;false;true;false;false;true;true;63826285390558
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826285454522
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826285487501
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826285551462
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826285631413
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826285663392
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826285695373
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826285727353
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826285801308
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826285897247
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826286024772
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826286055312
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826286157370
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826286206340
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826286368380
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826286433340
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826286467320
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826286499299
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826286533278
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826286565258
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826286612229
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826286644209
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826286675189
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826286804111
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826287041963
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826287057954
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826287282216
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826287345178
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826287458107
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826287553049
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826287651987
false;false;false;false;true;false;true;false;false;true;false;false;true;true;63826287684966
false;false;false;false;true;false;true;false;false;true;false;false;true;true;63826287731939
false;false;true;false;true;false;true;false;false;true;false;false;true;true;63826288006769
false;false;true;false;true;false;true;false;false;true;false;false;true;true;63826288022758
false;false;true;false;true;false;true;false;false;true;false;false;true;true;63826288137688
false;false;true;false;true;false;true;false;false;true;true;false;true;true;63826288245620
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826288263610
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826288312579
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826288375849
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826288507963
false;true;true;true;true;false;true;false;false;true;true;false;true;true;63826288542941
false;true;true;true;true;false;true;false;false;true;true;false;true;false;63826288637883
false;true;true;true;true;false;true;false;false;true;true;false;true;false;63826288684854
false;true;true;true;true;false;true;false;false;true;true;false;true;false;63826288717832
false;true;true;true;true;false;true;false;false;true;true;false;true;false;63826288748814
false;true;true;true;true;false;true;false;false;true;true;false;true;false;63826288781793
false;true;true;true;true;false;true;false;false;true;true;false;true;false;63826288845753
false;true;true;true;true;false;true;false;false;true;true;false;true;false;63826288996661
false;true;true;true;true;false;true;false;false;true;true;false;true;false;63826289023644
false;true;true;true;true;false;true;false;false;true;true;false;true;false;63826289088603
false;true;true;true;true;false;true;false;false;true;true;false;true;true;63826289119585
false;true;true;true;true;false;true;false;false;true;true;false;true;true;63826289152564
false;true;true;true;true;false;true;false;false;true;true;false;true;true;63826289296474
false;true;true;true;true;false;true;false;false;true;true;false;true;true;63826289471367
false;true;true;true;true;false;true;false;false;true;true;false;true;true;63826289526332
false;true;true;true;true;false;true;false;false;true;true;false;true;true;63826289557312
false;true;true;true;true;false;true;false;false;true;true;false;true;true;63826289703223
false;true;true;true;true;false;true;false;false;true;true;false;true;true;63826289769211
false;true;true;true;true;false;true;false;false;true;true;false;true;true;63826289833143
false;true;true;true;true;false;true;false;false;true;true;false;true;true;63826289935079
false;true;true;true;true;false;true;false;false;true;true;false;true;true;63826290005036
false;true;true;true;true;false;true;false;false;true;true;false;true;true;63826290037016
false;true;true;true;true;false;true;false;false;true;true;false;true;true;63826290134957
false;true;true;true;true;false;true;false;false;true;true;false;true;true;63826290166935
false;true;true;true;true;false;true;false;false;true;true;false;true;true;63826290439766
false;true;false;false;true;false;true;false;false;true;true;false;true;true;63826290458755
false;true;false;false;true;false;true;false;false;true;true;false;true;true;63826290472747
false;true;false;false;true;false;true;false;false;true;true;false;true;false;63826290585677
false;true;false;false;true;false;true;false;false;true;true;false;false;false;63826290652636
false;true;false;false;true;false;true;false;false;true;true;false;false;false;63826290715596
false;true;false;false;true;false;true;false;false;true;false;false;false;false;63826290748576
false;false;false;false;true;false;true;false;false;true;false;false;false;false;63826290765565
false;false;false;false;true;false;true;false;false;true;false;false;false;false;63826290860507
true;false;false;false;true;false;true;false;false;true;false;false;false;false;63826290987427
true;false;false;false;true;false;true;false;false;true;false;false;false;true;63826291225281
true;false;false;false;true;false;true;false;false;true;false;true;false;true;63826293157912
false;false;false;false;true;false;true;false;false;true;false;true;false;true;63826293175902
true;false;false;false;true;false;true;false;false;true;false;false;false;true;63826293429773
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826293447761
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826293480741
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826293610662
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826293641642
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826293675622
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826293708601
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826293820530
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826293852512
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826293886489
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826293920469
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826293984430
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826294016410
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826294050389
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826294127341
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826294256982
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826294532811
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826294757671
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826294838621
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826294902582
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826295038498
false;false;false;false;true;false;true;false;false;true;false;false;false;true;63826295130442
false;false;false;false;true;false;true;false;false;true;false;false;true;true;63826295163421
false;false;false;false;true;false;true;false;false;true;false;false;true;true;63826295201398
false;false;true;false;true;false;true;false;false;true;false;false;true;true;63826295503891
false;false;true;false;true;false;true;false;false;true;false;false;true;true;63826295520881
false;false;true;false;true;false;true;false;false;true;false;false;true;true;63826295648350
false;false;true;false;true;false;true;false;false;true;true;false;true;true;63826295743295
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826295777275
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826295809255
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826295921186
false;true;true;false;true;false;true;false;false;true;true;false;true;true;63826296050104
